caseNumber,p_minus_r,p_interruptions,p_words,p_times,p_laughter,p_num_counsel,p_num_int_by,r_interruptions,r_words,r_times,r_laughter,r_num_counsel,r_num_int_by,j_interruptions,j_words,j_times,j_laughter,j_num_int_by,side,margin,j_num
12-144,0.0012143290831815416,0.012446873102610808,48.44117647058823,0.020643594414086218,0.00030358227079538557,1,7,0.011232544019429266,58.955882352941174,0.021554341226472373,0.00030358227079538557,2,7,0.004857316332726169,77.02941176470588,0.04644808743169399,0.0021250758955676987,6,0,1,9
08-1394,-0.0005967774020290435,0.0053709966182613885,93.0925925925926,0.010741993236522777,0,1,6,0.005967774020290432,68.44444444444444,0.009150586831111996,0,1,6,0.00258603540879252,59.129629629629626,0.020290431668987467,0.0005967774020290431,2,1,9,9
08-1553,0.0005036514731805598,0.009065726517250064,50.91025641025641,0.019642407454041805,0,2,5,0.008562075044069504,38.84615384615385,0.02165701334676404,0.0002518257365902795,1,4,0.0060438176781667085,45.38461538461539,0.0418030722739864,0,4,1,3,9
07-772,0.0025706940874035992,0.00856898029134533,40.94736842105263,0.02442159383033419,0.0004284490145672665,1,5,0.005998286203941731,58.12280701754386,0.01842330762639246,0,1,5,0.002570694087403599,82.89473684210526,0.04627249357326478,0,3,1,3,9
08-964,-0.0025316455696202528,0.008016877637130802,35.90909090909091,0.027848101265822784,0,1,7,0.010548523206751054,51.04545454545455,0.017721518987341773,0.0008438818565400844,1,7,0.004641350210970464,57.13636363636363,0.04725738396624472,0.0012658227848101266,4,0,9,9
12-992,-0.003051317614424411,0.0036061026352288486,97.43243243243244,0.010263522884882107,0,1,5,0.00665742024965326,107.70270270270271,0.012482662968099861,0,1,8,0.0008321775312066575,78.21621621621621,0.023578363384188627,0.00027739251040221914,3,1,9,9
10-114,0.002364864864864865,0.00945945945945946,58.03921568627451,0.01722972972972973,0,1,7,0.007094594594594595,70.88235294117646,0.018243243243243244,0,1,6,0.002364864864864865,78.37254901960785,0.03581081081081081,0.00033783783783783786,2,1,9,9
06-1413,0.001478743068391868,0.009242144177449169,45.083333333333336,0.022181146025878003,0,1,7,0.007763401109057301,49.45,0.021811460258780037,0,1,8,0.0036968576709796672,75.73333333333333,0.046580406654343806,0.0003696857670979667,4,0,9,9
14-981,-0.0012466237274049458,0.010804072304176189,44.981308411214954,0.02223145647205485,0,1,7,0.012050696031581135,57.32710280373832,0.020361520880947434,0,2,6,0.013505090380220236,62.149532710280376,0.046125077913982966,0.001246623727404945,9,0,1,7
13-193,-0.0022070183182520417,0.003310527477378062,122.45945945945945,0.008165967777532554,0,2,6,0.005517545795630104,65.86486486486487,0.010814389759435003,0,1,6,0.0017656146546016333,97.10810810810811,0.021187375855219598,0.0011035091591260207,5,1,9,9
13-1433,0.0037656903765690367,0.01506276150627615,32.73972602739726,0.030543933054393305,0.00041841004184100416,1,7,0.011297071129707114,32.465753424657535,0.027196652719665274,0,1,7,0.0100418410041841,71.08219178082192,0.06401673640167364,0.0008368200836820083,7,1,1,9
11-1425,0.003481288076588337,0.011024078909196402,52.22727272727273,0.019147084421235857,0,2,8,0.007542790832608065,51.65151515151515,0.01508558166521613,0,1,8,0.0017406440382941688,74.06060606060606,0.034522773426167684,0.0002901073397156948,4,0,1,9
13-7451,-0.0030314513073133754,0.007578628268283441,46.29824561403509,0.021599090564607806,0.0007578628268283441,1,7,0.010610079575596816,67.42105263157895,0.025009473285335353,0.0011367942402425162,1,7,0.004547176960970065,65.89473684210526,0.05267146646456991,0.0037893141341417205,5,1,1,9
10-930,0.003676470588235294,0.00768716577540107,47.492063492063494,0.021056149732620322,0.00033422459893048126,2,8,0.004010695187165776,29.761904761904763,0.013368983957219251,0,1,5,0.00267379679144385,45.25396825396825,0.035093582887700536,0.001002673796791444,3,1,9,9
14-915,0.0018224420723769851,0.011455350169226764,38.41,0.026034886748242645,0,1,6,0.009632908096849779,49.39,0.020307211663629265,0,3,7,0.01171569903670919,58.82,0.04894558708669617,0,10,0,0,8
07-513,0.0030615084887280833,0.011411077094350125,35.93,0.027831895352073477,0,1,7,0.008349568605622042,30.77,0.01809073197884776,0,1,6,0.005009741163373225,52.24,0.04842749791260785,0.0005566379070414695,4,0,1,9
09-5327,0.003821281599059376,0.01146384479717813,56.7,0.01763668430335097,0,1,7,0.007642563198118754,43.86666666666667,0.012051734273956496,0,1,7,0.0029394473838918285,63.083333333333336,0.031452087007642564,0.0011757789535567313,3,1,5,9
07-1090,-0.005125576627370579,0.0017939518195797027,156.08,0.006406970784213224,0,2,4,0.006919528446950282,152.76,0.015120451050743208,0,1,6,0.0033316248077908763,99.44,0.023321373654536137,0.0005125576627370579,4,1,9,9
12-123,-0.0031567870922483343,0.00526131182041389,45.25396825396825,0.02209750964573834,0.00035075412136092597,1,5,0.008418098912662224,55.58730158730159,0.01929147667485093,0.00035075412136092597,1,8,0.006313574184496668,66.2063492063492,0.04419501929147668,0.0014030164854437039,3,1,9,9
11-5683,0.007258900795022468,0.013135153819564467,34.03529411764706,0.029381265122709988,0,2,5,0.005876253024541998,35.141176470588235,0.014517801590044937,0,1,7,0.011406844106463879,50.1764705882353,0.05012098167991704,0.0003456619426201175,8,1,1,9
14-181,0.003551346552234388,0.008286475288546907,68.95918367346938,0.014501331754957087,0,2,6,0.004735128736312519,63.795918367346935,0.008878366380585973,0.0002959455460195324,1,4,0.002959455460195324,70.89795918367346,0.025155371411660254,0.0005918910920390648,5,0,4,8
13-854,-0.002460024600246003,0.0027675276752767526,85.57894736842105,0.011685116851168511,0,1,6,0.0052275522755227555,74.73684210526316,0.013837638376383764,0,1,7,0.0027675276752767526,99.8157894736842,0.03228782287822878,0,5,1,5,9
10-637,0.001956468574223527,0.005624847150892639,78.63461538461539,0.012717045732452923,0,1,8,0.003668378576669112,47.61538461538461,0.007581315725116165,0,1,5,0.003912937148447053,50.30769230769231,0.02078747860112497,0,3,0,9,9
15-339,0.003278688524590164,0.00947176684881603,50.833333333333336,0.019672131147540985,0,2,6,0.006193078324225865,64.07407407407408,0.011293260473588343,0,1,4,0.0036429872495446266,61.5,0.03242258652094718,0.0007285974499089253,3,1,8,8
12-562,-0.0032194155522535907,0.0032194155522535907,134.6,0.007429420505200594,0,1,7,0.0064388311045071814,112.83333333333333,0.012877662209014363,0,1,5,0.0027241208519068845,113.8,0.023278850916295196,0.0004952947003467063,6,1,9,9
10-1219,0.00395778364116095,0.008245382585751979,75.8,0.013192612137203167,0,1,7,0.004287598944591029,85.4,0.01154353562005277,0,1,4,0.002968337730870712,88.15,0.026055408970976253,0,4,0,9,9
06-1457,-0.00030854674483184186,0.006170934896636841,64.82,0.015427337241592102,0,2,5,0.0064794816414686825,49.18,0.014501697007096576,0,1,6,0.003394014193150262,79.36,0.032088861462511574,0.000617093489663684,3,1,3,7
09-1498,0.006386066763425253,0.009288824383164005,47.84722222222222,0.020899854862119014,0.00029027576197387516,1,7,0.002902757619738752,54.708333333333336,0.009579100145137881,0.00029027576197387516,1,6,0.0034833091436865023,37.833333333333336,0.02409288824383164,0.00029027576197387516,3,0,8,8
13-1010,0.0038446751249519417,0.007304882737408689,47.29090909090909,0.02114571318723568,0,1,6,0.0034602076124567475,47.72727272727273,0.011918492887351018,0,1,7,0.0038446751249519417,51.8,0.03498654363706267,0.0015378700499807767,3,1,9,9
09-11556,0.003484320557491289,0.010065814943863724,40.359375,0.024777390631049168,0,1,8,0.006581494386372435,31.25,0.01780874951606659,0,1,6,0.005420054200542005,70.78125,0.05420054200542006,0.00038714672861014324,7,0,9,9
06-6911,0.0022744503411675507,0.004927975739196361,69.42105263157895,0.014404852160727824,0,1,5,0.00265352539802881,48.8421052631579,0.005686125852918878,0,1,3,0.0018953752843062926,54.8421052631579,0.02047005307050796,0,2,0,9,9
07-312,0.005620082427875609,0.012738853503184714,44.483333333333334,0.022480329711502434,0,1,6,0.007118771075309105,63.733333333333334,0.018733608092918696,0,1,5,0.0018733608092918695,68.78333333333333,0.04496065942300487,0.0011240164855751218,3,1,5,9
07-463,0.004109186968007044,0.008218373936014088,68.14,0.0146756677428823,0,1,6,0.004109186968007044,60.82,0.012327560904021134,0,1,4,0.0017610801291458762,78.7,0.02817728206633402,0.0014675667742882301,2,1,1,9
06-1082,0.0008904719501335711,0.008607895517957851,51.04545454545455,0.019590382902938557,0.00029682398337785694,2,7,0.00771742356782428,51.09090909090909,0.015138023152270703,0,1,7,0.0011872959335114278,62.15151515151515,0.03591570198872069,0.0011872959335114278,4,1,9,9
08-1008,0.0009113001215066826,0.0069866342648845685,76.55813953488372,0.013061968408262455,0,1,5,0.006075334143377886,68.48837209302326,0.013365735115431349,0,1,5,0.002430133657351154,68.79069767441861,0.026731470230862697,0,2,1,1,9
12-1182,-0.0017930787161556396,0.0032275416890801506,132.78571428571428,0.007530930607853685,0,1,5,0.00502062040523579,109.04761904761905,0.0109377801685494,0.0005379236148466917,2,6,0.0017930787161556392,129.0952380952381,0.02008248162094316,0.0007172314864622557,6,1,4,8
11-1221,-0.001604106512672441,0.004170676932948348,86.58333333333333,0.011549566891241578,0,1,4,0.005774783445620789,83.36111111111111,0.012191209496310555,0,2,7,0.0019249278152069298,87.11111111111111,0.025024061597690085,0.0006416426050689766,3,0,9,9
15-458,0.0014844136566056405,0.004948045522018802,115.48571428571428,0.008659079663532904,0.00024740227610094015,1,6,0.0034636318654131617,91.97142857142858,0.007916872835230085,0.00024740227610094015,2,3,0.0019792182088075212,74.22857142857143,0.017318159327065808,0.0007422068283028204,5,0,4,8
11-697,-0.00448,0.00608,74.4047619047619,0.01344,0,1,5,0.01056,77.23809523809524,0.01696,0,2,7,0.00384,82.92857142857143,0.03168,0,4,1,3,9
15-6092,0.004857142857142858,0.010571428571428572,46.666666666666664,0.02142857142857143,0,1,6,0.005714285714285714,65.16,0.009142857142857144,0,1,4,0.004,55.88,0.032285714285714286,0.0005714285714285715,5,1,2,8
14-990,0.003326277592984578,0.0075597218022376775,59.05357142857143,0.016933776837012398,0,1,7,0.0042334442092530995,40.67857142857143,0.009676443906864228,0.0003023888720895071,1,4,0.0030238887208950713,52.05357142857143,0.03023888720895071,0.0015119443604475356,7,1,9,9
07-1309,-0.002184769038701623,0.0056179775280898875,68.17021276595744,0.01466916354556804,0,1,5,0.007802746566791511,73.80851063829788,0.018102372034956304,0,1,5,0.0028089887640449437,71.76595744680851,0.033395755305867664,0.00031210986267166043,3,0,5,9
09-1272,0.008009153318077802,0.014111365369946605,33.18987341772152,0.030129672006102212,0,2,7,0.006102212051868803,25.72151898734177,0.017162471395881007,0,1,6,0.007246376811594203,63.87341772151899,0.05491990846681922,0.002669717772692601,9,1,7,9
12-99,-0.001304631441617743,0.005870841487279843,42,0.023809523809523808,0.0006523157208088715,2,6,0.007175472928897586,38.26027397260274,0.02054794520547945,0,1,6,0.003587736464448793,59.136986301369866,0.04598825831702544,0.0006523157208088715,4,0,3,9
07-901,-0.002139800285306705,0.004992867332382311,84.96969696969697,0.011768901569186876,0,1,5,0.007132667617689016,75.45454545454545,0.018544935805991442,0,1,6,0.0021398002853067048,109.24242424242425,0.03174037089871612,0,3,1,1,9
14-1457,-0.0005968367651447331,0.004774694121157864,88.1842105263158,0.011339898537749925,0,1,5,0.005371530886302597,89.5,0.013727245598328858,0,2,7,0.000596836765144733,83.26315789473684,0.025365562518651148,0,2,0,8,8
07-77,0,0.0075,58.18181818181818,0.0171875,0,1,6,0.0075,64.85454545454546,0.0196875,0,2,7,0.0040625,83.14545454545454,0.038125,0,4,1,5,9
13-299,0.0002472187886279351,0.004202719406674907,122.57575757575758,0.008158220024721878,0,1,6,0.003955500618046972,76.60606060606061,0.009888751545117428,0,1,6,0.000988875154511743,88.84848484848484,0.018541409147095178,0,1,0,9,9
12-761,-0.0017415534656913968,0.0034831069313827935,119.625,0.008359456635318705,0,1,4,0.00522466039707419,115.375,0.013932427725531174,0,1,6,0.0020898641588296763,118.04166666666667,0.027864855451062348,0.0006966213862765587,2,1,8,8
09-11121,0.0004784688995215329,0.01674641148325359,29.857142857142858,0.03349282296650718,0.0004784688995215311,1,8,0.016267942583732056,40.81428571428572,0.03349282296650718,0,2,6,0.005741626794258373,67.27142857142857,0.06985645933014355,0.0023923444976076554,4,1,1,9
08-304,-0.0020359687818120127,0.007465218866644045,57.78431372549019,0.017305734645402103,0.00033932813030200206,1,7,0.009501187648456057,60.1764705882353,0.022734984730234137,0,2,7,0.0037326094333220224,72.90196078431373,0.04071937563624024,0.00033932813030200206,3,1,5,9
06-666,-0.004173913043478261,0.004521739130434782,56.372549019607845,0.017739130434782608,0,1,7,0.008695652173913044,61.411764705882355,0.021565217391304348,0,1,6,0.001391304347826087,77.7843137254902,0.04173913043478261,0.0020869565217391303,3,1,5,9
11-1175,0,0.007598784194528876,76.51162790697674,0.013069908814589666,0.00030395136778115504,2,6,0.007598784194528876,65.48837209302326,0.019452887537993922,0.00030395136778115504,1,5,0.006686930091185411,75.81395348837209,0.03434650455927052,0.001519756838905775,3,0,5,9
14-510,0.005681818181818181,0.008522727272727272,52.42553191489362,0.019074675324675324,0,1,5,0.002840909090909091,44.38297872340426,0.007305194805194805,0,1,2,0.004058441558441558,45.1063829787234,0.026785714285714284,0,1,0,9,9
09-993,-0.007892140743176585,0.004274909569220651,69.11363636363636,0.014468924695823742,0,1,5,0.012167050312397237,75.77272727272727,0.02367642222952976,0,2,6,0.003946070371588293,92.97727272727273,0.04044722130878001,0.0003288391976323578,6,1,1,9
09-1088,0.0037325038880248844,0.00933125972006221,51.854838709677416,0.019284603421461897,0,1,6,0.005598755832037325,45.37096774193548,0.016796267496111975,0.00031104199066874026,1,5,0.004976671850699844,58.596774193548384,0.03452566096423017,0.0006220839813374805,4,1,1,9
11-889,-0.0008019246190858059,0.006415396952686447,75.57575757575758,0.013231756214915798,0,2,7,0.007217321571772253,121.48484848484848,0.024859663191659984,0,1,7,0.009623095429029671,95.03030303030303,0.04731355252606255,0.00040096230954290296,4,0,9,9
12-609,-0.0067901234567901226,0.001851851851851852,68.93617021276596,0.014506172839506172,0,2,4,0.008641975308641974,53.51063829787234,0.019135802469135803,0,1,8,0.004012345679012346,111.42553191489361,0.03827160493827161,0.0012345679012345679,7,1,9,9
12-574,-0.003761061946902655,0.004424778761061947,107.61904761904762,0.009292035398230088,0,2,7,0.008185840707964602,100.26190476190476,0.01592920353982301,0,1,7,0.001327433628318584,81.11904761904762,0.024115044247787612,0.0008849557522123894,1,1,9,9
08-645,-0.0016463615409944028,0.009548896937767533,43.385714285714286,0.02304906157392163,0,2,7,0.011195258478761936,40.371428571428574,0.018768521567336188,0,1,8,0.004609812314784327,63.614285714285714,0.04741521238063879,0.0006585446163977609,8,1,3,9
10-5258,0.00039093041438623913,0.003127443315089914,91.35714285714286,0.0109460516028147,0,1,3,0.002736512900703675,72.03571428571429,0.00547302580140735,0,1,3,0.003518373729476153,69.71428571428571,0.017200938232994525,0.0007818608287724785,2,0,9,9
09-60,0.00379746835443038,0.009113924050632912,49.375,0.020253164556962026,0,1,7,0.005316455696202532,38.9375,0.011139240506329114,0,1,5,0.007341772151898734,52.6625,0.03367088607594937,0.0010126582278481013,5,1,9,9
06-11612,0.0026431718061674003,0.005873715124816446,77.38636363636364,0.012922173274596183,0,1,5,0.0032305433186490457,45.40909090909091,0.006754772393538913,0,1,5,0.000881057268722467,63.47727272727273,0.01997063142437592,0.0002936857562408223,2,0,7,9
13-1402,0.0025234318673395817,0.009372746935832732,56.61224489795919,0.017664023071377072,0,1,7,0.00684931506849315,49.30612244897959,0.01910598413842826,0,1,6,0.005407354001441961,100.38775510204081,0.042177361211247294,0.0007209805335255948,5,1,1,9
12-315,0.002720163209792587,0.010200612036722203,51.59649122807018,0.019381162869772185,0,2,8,0.007480448826929616,69.35087719298245,0.01768106086365182,0,1,8,0.002040122407344441,82.87719298245614,0.03808228493709623,0.0006800408024481469,3,1,3,9
09-479,-0.005496281926931781,0.005819592628516004,63.12244897959184,0.0158422243776269,0,2,5,0.011315874555447785,69.26530612244898,0.015518913676042677,0,1,4,0.0032331070158422245,72.53061224489795,0.03394762366634336,0.00032331070158422246,5,0,8,8
13-517,0.0031310211946050095,0.004335260115606936,118.62857142857143,0.008429672447013488,0,1,7,0.0012042389210019267,78.08571428571429,0.004094412331406551,0,2,3,0.00024084778420038535,54.94285714285714,0.012764932562620424,0,1,0,9,9
09-525,-0.0009505703422053209,0.016476552598225603,35.46067415730337,0.028200253485424587,0,1,8,0.017427122940430924,34.57303370786517,0.028833967046894803,0,2,7,0.007287705956907478,54.10112359550562,0.06051964512040558,0.0003168567807351077,6,1,1,9
13-1019,-0.002564760194921774,0.00923313670171839,48.7375,0.020518081559374197,0.0005129520389843549,1,7,0.011797896896640164,43.475,0.02026160553988202,0,1,6,0.005385996409335727,63.4,0.04231854321620929,0,5,1,9,9
13-485,0.0008547008547008543,0.005128205128205128,81.62790697674419,0.01225071225071225,0.0002849002849002849,2,7,0.004273504273504274,78.55813953488372,0.01225071225071225,0,1,5,0.0014245014245014246,73.44186046511628,0.026495726495726495,0.0011396011396011395,4,0,1,9
08-146,0.0048712595685455815,0.007654836464857342,58.6530612244898,0.017049408489909535,0,1,4,0.0027835768963117608,54.95918367346939,0.013917884481558803,0,1,4,0.0017397355601948504,79.53061224489795,0.031663187195546276,0.0010438413361169101,2,1,3,9
11-965,-0.0012095554883580287,0.007862110674327185,50.87692307692308,0.01965527668581796,0,2,8,0.009071666162685213,40.46153846153846,0.017538554581191412,0,1,6,0.0042334442092530995,68.33846153846154,0.03991533111581494,0.0012095554883580285,6,1,9,9
09-5801,-0.0003071253071253062,0.007985257985257985,75.72093023255815,0.013206388206388206,0,1,7,0.008292383292383292,71.48837209302326,0.014742014742014743,0,1,5,0.002457002457002457,95.6046511627907,0.029176904176904175,0,2,0,0,8
09-291,0.0019834710743801658,0.008264462809917356,47.265625,0.02115702479338843,0,2,7,0.00628099173553719,39,0.016859504132231404,0.00033057851239669424,1,6,0.006942148760330578,67.1875,0.04363636363636364,0.002644628099173554,8,1,8,8
11-9953,0.0026551609691337534,0.010288748755393295,44.30882352941177,0.022568868237636906,0,1,8,0.007633587786259542,38.5735294117647,0.02090939263192831,0.00033189512114171923,1,7,0.004646531695984069,70.08823529411765,0.04912047792897444,0.001327580484566877,6,0,1,9
09-6822,0.005680576797028622,0.007428446580729736,63.56944444444444,0.01573082805331003,0,2,7,0.0017478697837011142,27.083333333333332,0.004588158182215425,0,1,4,0.004151190736290146,51.27777777777778,0.022940790911077126,0.00021848372296263927,6,1,4,8
06-923,-0.00043177892918825483,0.014248704663212436,35.63076923076923,0.028065630397236616,0,1,7,0.01468048359240069,33.83076923076923,0.028065630397236616,0.0004317789291882556,2,7,0.007340241796200345,86.13846153846154,0.05699481865284974,0.0008635578583765112,3,0,3,9
10-6,0.003054989816700611,0.010183299389002037,37.76923076923077,0.026476578411405296,0.00033944331296673454,1,7,0.007128309572301426,32.794871794871796,0.0186693822131704,0.00033944331296673454,1,6,0.004412763068567549,60.97435897435897,0.0471826205023761,0.0006788866259334691,4,0,7,9
06-1463,-0.00864241987756572,0.004321209938782859,56.673469387755105,0.01764494058336334,0,1,5,0.012963629816348578,53.10204081632653,0.03384947785379906,0,1,6,0.004681310767014764,100,0.05401512423478574,0.0010803024846957148,4,1,7,9
12-462,-0.002727768685215493,0.004091653027823241,81.46666666666667,0.012274959083469721,0,2,7,0.006819421713038734,60.4,0.014184397163120567,0,1,7,0.0024549918166939444,98.08888888888889,0.028368794326241134,0.00027277686852154935,5,1,9,9
09-1279,0.003119584055459272,0.00658578856152513,75.92105263157895,0.01317157712305026,0,1,5,0.0034662045060658577,58.026315789473685,0.00901213171577123,0,1,4,0.003119584055459272,61.71052631578947,0.02461005199306759,0.0006932409012131716,2,1,8,8
12-682,-0.002338269680436477,0.003897116134060795,98.6923076923077,0.010132501948558068,0,1,4,0.006235385814497272,72.64102564102564,0.01636788776305534,0,2,5,0.0018186541958950377,98.84615384615384,0.027020005196154846,0.0002598077422707197,4,1,4,8
14-1375,0.001478352692713833,0.005913410770855333,92.84313725490196,0.010770855332629356,0.00021119324181626187,1,6,0.0044350580781415,76.88235294117646,0.014361140443505808,0,1,6,0.0014783526927138332,74.84313725490196,0.025343189017951427,0.00021119324181626187,4,1,8,8
11-182,-0.0037428445618670186,0.008146191105239982,76.98305084745763,0.012989872302950243,0,1,7,0.011889035667107,79.10169491525424,0.01915455746367239,0,1,6,0.005724350506384853,94.45762711864407,0.034346103038309116,0.00044033465433729633,5,0,2,8
08-586,-0.00030988534242330345,0.005887821506042764,55.63793103448276,0.017973349860551595,0,2,5,0.006197706848466067,38.12068965517241,0.01456461109389526,0,1,5,0.0012395413696932136,59.8448275862069,0.03346761698171676,0.0009296560272699101,2,1,9,9
08-6261,-0.011107775442809968,0.00720504353047133,70.87234042553192,0.014109876913839688,0.0003002101471029721,1,6,0.018312818973281297,93.63829787234043,0.037826478534974485,0.0003002101471029721,2,7,0.006604623236265386,98.70212765957447,0.053737616331432,0.0012008405884118883,2,0,1,9
06-179,0.0048115477145148355,0.014434643143544507,35.12676056338028,0.02846832397754611,0,1,6,0.009623095429029671,51.394366197183096,0.018444266238973536,0,2,8,0.00801924619085806,51.50704225352113,0.04851643945469126,0,5,0,7,9
10-290,0,0.0038314176245210726,125.66666666666667,0.007957559681697613,0,1,6,0.0038314176245210726,144.74074074074073,0.007957559681697613,0.0005894488653109342,2,6,0.0017683465959328027,81.33333333333333,0.016209843796050692,0.0002947244326554671,3,0,8,8
09-11328,0.0003669724770642203,0.003669724770642202,77.85714285714286,0.012844036697247707,0,1,5,0.0033027522935779817,82.37142857142857,0.012477064220183486,0.0003669724770642202,1,4,0.001834862385321101,100.8,0.026422018348623854,0.0011009174311926607,3,0,5,9
13-550,-0.000760841998478316,0.003550595992898808,82.14583333333333,0.012173471975653057,0,2,4,0.004311437991377124,87.66666666666667,0.00887648998224702,0,1,4,0.002789753994420492,72,0.022064417955871163,0.000507227998985544,5,1,9,9
11-770,-0.002275312855517634,0.006541524459613196,71.75510204081633,0.013936291240045506,0,1,7,0.00881683731513083,68.22448979591837,0.015358361774744027,0,1,6,0.003981797497155859,93.46938775510205,0.031569965870307165,0,4,1,3,9
07-1239,0.0019808517662594912,0.008583690987124463,45.89393939393939,0.021789369428854406,0,1,8,0.006602839220864972,46.015151515151516,0.013865962363816441,0,1,4,0.00231099372730274,65.87878787878788,0.039286893364146584,0.0009904258831297458,2,1,1,9
06-1181,0,0.009381514940931202,42.95522388059702,0.023280055594162612,0,1,7,0.009381514940931202,52.37313432835821,0.023280055594162612,0,1,7,0.004517025712300208,59.791044776119406,0.048644892286309936,0,3,1,1,9
10-382,0,0.0038314176245210726,104.4,0.009578544061302681,0,1,6,0.0038314176245210726,73.71428571428571,0.014504652435686919,0,1,5,0.0030103995621237,99.91428571428571,0.025177887246852763,0,4,1,6,8
08-1224,-0.0037914691943127963,0.0072669826224328595,67.34042553191489,0.014849921011058451,0.000315955766192733,1,6,0.011058451816745656,61.4468085106383,0.021800947867298578,0,1,8,0.00631911532385466,91.04255319148936,0.03981042654028436,0.001579778830963665,7,1,5,9
10-209,-0.004368083867210251,0.007571345369831101,57.233333333333334,0.017472335468841003,0,2,6,0.011939429237041351,37.333333333333336,0.02649970879440885,0,1,8,0.004659289458357601,92.95,0.048048922539312755,0.0011648223645894002,6,1,1,9
14-940,0.00025322866548493266,0.0032919726513041276,119.66666666666667,0.008356545961002786,0.0002532286654849329,1,3,0.003038743985819195,103.03030303030303,0.008609774626487718,0.0002532286654849329,2,4,0.0017726006583945303,80.6969696969697,0.016966320587490504,0,4,0,8,8
11-9540,-0.006509764646970456,0.007511266900350526,37.679245283018865,0.026539809714571858,0,1,7,0.014021031547320982,56.924528301886795,0.02704056084126189,0.000500751126690035,1,6,0.005508262393590386,94.05660377358491,0.05658487731597396,0.0015022533800701052,3,1,7,9
14-1513,-0.0034829721362229105,0.006578947368421052,78.3030303030303,0.012770897832817337,0,1,5,0.010061919504643963,103.63636363636364,0.020510835913312694,0.0003869969040247678,1,5,0.009287925696594427,115.54545454545455,0.039473684210526314,0.0007739938080495357,4,1,8,8
07-562,-0.005593536357986327,0.005593536357986327,97.51515151515152,0.010254816656308266,0.00031075201988812925,1,7,0.011187072715972654,92.48484848484848,0.020820385332504663,0,2,8,0.0018645121193287756,109.60606060606061,0.032939714108141706,0.001243008079552517,3,0,1,9
06-1204,0.00023386342376052402,0.00420954162768943,97.18181818181819,0.01028999064546305,0,2,5,0.003975678203928906,58.02272727272727,0.011459307764265668,0,1,5,0.0009354536950420954,85.04545454545455,0.021983161833489244,0,3,1,5,9
11-1025,0.0014711290915777869,0.010665685913938948,53.31372549019608,0.01875689591761677,0,1,7,0.009194556822361161,67.62745098039215,0.01875689591761677,0,1,8,0.005884516366311144,88.50980392156863,0.039352703199705776,0,5,1,1,9
10-313,-0.0057684384013185,0.0057684384013185,53.93333333333333,0.018541409147095178,0,1,3,0.011536876802637,81.95555555555555,0.024721878862793572,0,1,3,0.006592501030078286,64.53333333333333,0.055212196126905644,0.0016481252575195715,5,1,8,8
13-7211,0.0014396775122372581,0.006334581053843939,53.43076923076923,0.018715807659084364,0,1,6,0.0048949035416066804,41.76923076923077,0.012381226605240426,0,1,6,0.0031672905269219693,68.43076923076923,0.0322487762741146,0.00028793550244745177,4,1,3,9
07-591,-0.0028176229508196727,0.005122950819672131,68.49122807017544,0.014600409836065574,0.00025614754098360657,1,5,0.007940573770491803,47.36842105263158,0.018442622950819672,0,2,6,0.003586065573770492,92.10526315789474,0.0353483606557377,0,6,1,1,9
12-79,0.004521477015825169,0.008038181361466968,72.38181818181818,0.013815624215021352,0,2,8,0.0035167043456417984,65.9090909090909,0.009545340366742025,0,1,8,0.0012559658377292139,57.4,0.02260738507912585,0.00025119316754584274,2,0,5,9
12-820,-0.001007725898555593,0.0047027208599261005,67.6590909090909,0.014779979845482029,0,1,6,0.005710446758481693,37.56818181818182,0.0141081625797783,0,2,7,0.0023513604299630502,117.95454545454545,0.04131676184077931,0.0006718172657037286,4,0,9,9
08-1470,0.0069605568445475635,0.014791183294663572,38.31111111111111,0.026102088167053363,0,2,7,0.007830626450116009,32.31111111111111,0.02291183294663573,0.0002900232018561485,1,8,0.007250580046403712,48.51111111111111,0.05133410672853828,0,6,1,1,9
08-351,0.0030721966205837174,0.011776753712237584,36.166666666666664,0.027649769585253458,0,2,7,0.008704557091653867,21.805555555555557,0.016129032258064516,0,1,7,0.005120327700972862,52.76851851851852,0.04582693292370712,0.0002560163850486431,4,1,7,9
12-3,0,0.005341246290801187,63.58490566037736,0.01572700296735905,0,2,7,0.005341246290801187,73.64150943396227,0.014243323442136498,0,1,6,0.002967359050445104,64.73584905660377,0.03115727002967359,0.0005934718100890207,3,1,3,9
13-553,0.0005149330587023689,0.004376930998970134,80.91666666666667,0.012358393408856848,0.00025746652935118434,1,7,0.0038619979402677654,62.083333333333336,0.01004119464469619,0,1,4,0.003604531410916581,65.97916666666667,0.026776519052523172,0.00025746652935118434,5,1,5,9
13-352,-0.003507951356407858,0.002806361085126286,122.17142857142858,0.008185219831618335,0,2,4,0.006314312441534144,110.97142857142858,0.014265668849391955,0,1,7,0.0018709073900841909,94.85714285714286,0.024087932647333957,0,6,1,5,9
06-1717,0,0.0057730923694779114,79.68,0.012550200803212851,0,1,7,0.0057730923694779114,60.22,0.014558232931726908,0,1,8,0.002259036144578313,67.64,0.028363453815261043,0.001004016064257028,3,1,9,9
10-945,0.0008578781812982571,0.010580497569345154,37.60215053763441,0.026594223620245924,0.00028595939376608524,1,8,0.009722619388046897,38.473118279569896,0.021160995138690308,0.00028595939376608524,2,8,0.012010294538175578,47.043010752688176,0.04975693451529883,0.0005719187875321705,8,0,1,9
